Material;Texto breve de material;Centro;Depósito;Tipo de movimento;Estoque especial;Doc.material;Item doc.material;Data de lançamento;Qtd.  UM registro;UM registro;Centro custo;Montante em MI;Pedido;Lote;Nome do usuário
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4915337297;1;09/07/2018;-21;PAC;P01181D386;-261,65;;0000144091;F00555101169
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4915337299;1;09/07/2018;-3;PAC;P01181D386;-37,38;;0000147123;F00555101169
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4915384709;1;08/07/2018;-0,119;KIT;;-3,64;;0000140793;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4915384700;1;07/07/2018;-0,548;KIT;;-16,76;;0000140793;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4915284276;1;07/07/2018;-0,259;KIT;;-7,92;;0000140793;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4915208289;1;06/07/2018;-1,212;KIT;;-37,05;;0000140793;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4915119869;1;05/07/2018;-1,336;KIT;;-40,84;;0000140793;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;101;;4915038781;12;05/07/2018;1;KIT;;0,00;5500000029;0000118805;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4915035087;1;04/07/2018;-0,331;KIT;;-10,12;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4915035087;2;04/07/2018;-1,193;KIT;;-36,47;;0000140793;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4914863128;12;03/07/2018;6;KIT;;0,00;5500000029;0000140793;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914937612;1;03/07/2018;-1,132;KIT;;-34,61;;0000139637;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;201;;4914859932;1;03/07/2018;-1;KIT;P01031D386;-60,97;;0000118805;F02046928148
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4914863027;15;03/07/2018;14;PAC;;0,00;5500000029;0000147123;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914851440;1;02/07/2018;-0,643;KIT;;-19,65;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914779518;1;01/07/2018;-0,179;KIT;;-5,47;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914724464;1;30/06/2018;-0,003;KIT;;-0,09;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914724400;1;30/06/2018;-0,003;KIT;;-0,09;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914724484;1;30/06/2018;-0,814;KIT;;-24,88;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914636087;1;29/06/2018;-0,847;KIT;;-25,89;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914636059;1;29/06/2018;-0,003;KIT;;-0,09;;0000139637;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4914554861;1;29/06/2018;-25;PAC;P01181D386;-306,14;;0000141062;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914538075;1;28/06/2018;-0,300;KIT;;-9,17;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914443219;1;27/06/2018;-0,796;KIT;;-24,33;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4914264889;6;26/06/2018;5;KIT;;0,00;5500000029;0000140793;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914344433;1;26/06/2018;-0,824;KIT;;-25,18;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914251425;1;25/06/2018;-0,885;KIT;;-27,04;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914267574;1;23/06/2018;-0,172;KIT;;-5,26;;0000139637;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914143988;1;23/06/2018;-0,443;KIT;;-13,53;;0000140793;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914058530;1;22/06/2018;-0,731;KIT;;-22,33;;0000140793;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4914058442;1;22/06/2018;-0,003;KIT;;-0,09;;0000140793;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913962424;1;21/06/2018;-0,069;KIT;;-2,11;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913962424;2;21/06/2018;-0,823;KIT;;-25,14;;0000140793;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913857672;1;20/06/2018;-0,003;KIT;;-0,09;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913857685;1;20/06/2018;-0,958;KIT;;-29,27;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913760864;1;19/06/2018;-1,061;KIT;;-32,42;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913674524;1;18/06/2018;-0,686;KIT;;-20,96;;0000139637;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4913609352;12;18/06/2018;30;PAC;;0,00;5500000029;0000147123;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913600785;1;17/06/2018;-0,149;KIT;;-4,55;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913545781;1;16/06/2018;-1,149;KIT;;-35,10;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913457989;1;15/06/2018;-1,439;KIT;;-43,96;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4913361148;9;15/06/2018;5;KIT;;0,00;5300071965;0000140793;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4913361148;6;15/06/2018;3;KIT;;0,00;5300071965;0000139637;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4913272471;12;14/06/2018;1;KIT;;0,00;5500000029;0000139637;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913358575;1;14/06/2018;-2,096;KIT;;-63,99;;0000139637;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;101;;4913272446;24;14/06/2018;1;KIT;;0,00;5500000029;0000118805;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913257368;1;13/06/2018;-2,346;KIT;;-71,61;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913159234;1;12/06/2018;-2,507;KIT;;-76,53;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4912992774;6;11/06/2018;9;KIT;;0,00;5500000029;0000139637;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4913055734;1;11/06/2018;-1,703;KIT;;-51,99;;0000139637;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;201;;4912993858;2;11/06/2018;-1;KIT;P01031D386;-60,99;;0000118805;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4912993537;42;11/06/2018;15;PAC;;0,00;5500000029;0000144091;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912990171;1;10/06/2018;-0,192;KIT;;-5,85;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912945697;2;09/06/2018;-1,378;KIT;;-42,01;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912945697;1;09/06/2018;-1,079;KIT;;-32,89;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912862109;1;08/06/2018;-2,759;KIT;;-84,10;;0000131383;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4912776312;2;08/06/2018;-40;PAC;P01181D386;-493,53;;0000141062;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912770003;1;07/06/2018;-1,162;KIT;;-35,42;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912685218;1;06/06/2018;-1,686;KIT;;-51,40;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912599781;1;05/06/2018;-1;KIT;;-30,48;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912599781;2;05/06/2018;-0,106;KIT;;-3,23;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912516870;1;04/06/2018;-0,552;KIT;;-16,83;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912516852;1;04/06/2018;-0,003;KIT;;-0,09;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4912458734;15;04/06/2018;6;KIT;;0,00;5500000029;0000139637;F01851941177
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4912459817;39;04/06/2018;14;PAC;;0,00;5500000029;0000141062;F03267469198
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4912459817;42;04/06/2018;6;PAC;;0,00;5500000029;0000144091;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912454623;1;03/06/2018;-0,142;KIT;;-4,32;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912406613;2;02/06/2018;-0,150;KIT;;-4,57;;0000139637;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912406613;1;02/06/2018;-0,463;KIT;;-14,09;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912329475;1;01/06/2018;-0,575;KIT;;-17,50;;0000131383;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4912193198;24;01/06/2018;37;PAC;;0,00;5500000029;0000141062;F03509100140
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912249934;1;31/05/2018;-0,215;KIT;;-6,55;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912249921;1;31/05/2018;-0,003;KIT;;-0,09;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912178498;1;30/05/2018;-0,721;KIT;;-21,95;;0000131383;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4912100129;4;30/05/2018;-8;PAC;P01182D386;-98,71;;0000141062;F00555101169
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912083216;1;29/05/2018;-0,723;KIT;;-22,01;;0000131383;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4912017647;1;29/05/2018;-51;PAC;P01181D386;-629,25;;0000141061;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4912000535;1;28/05/2018;-0,663;KIT;;-20,18;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4911942129;3;28/05/2018;2;KIT;;0,00;5500000029;0000131383;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4911942129;6;28/05/2018;5;KIT;;0,00;5500000029;0000139637;F00397070160
10000160;FITA IMPRESS SP1000 ROCHE;D386;ALMX;201;;4911945057;1;28/05/2018;-2;UN;P01215D386;-489,45;;0000140674;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4911942438;42;28/05/2018;22;PAC;;0,00;5500000029;0000141062;F03267469198
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4911942438;39;28/05/2018;15;PAC;;0,00;5500000029;0000141061;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4911933890;1;27/05/2018;-0,043;KIT;;-1,30;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4911886040;1;26/05/2018;-0,543;KIT;;-16,48;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4911793714;1;25/05/2018;-0,848;KIT;;-25,74;;0000131383;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4911712673;1;25/05/2018;-5;PAC;P01182D386;-61,69;;0000141061;F00555101169
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4911708230;1;24/05/2018;-1,360;KIT;;-41,27;;0000131383;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4911621382;12;24/05/2018;41;PAC;;0,00;5500000029;0000141061;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4911607767;1;23/05/2018;-1,610;KIT;;-48,86;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4911507863;1;22/05/2018;-1,538;KIT;;-46,68;;0000131383;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4911432496;1;22/05/2018;-11;PAC;P01181D386;-134,62;;0000137473;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4911432496;2;22/05/2018;-20;PAC;P01181D386;-244,76;;0000139130;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4911432496;3;22/05/2018;-37;PAC;P01181D386;-452,81;;0000141061;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4911418235;1;21/05/2018;-1,083;KIT;;-32,87;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4911355355;9;21/05/2018;7;KIT;;0,00;5500000029;0000131383;F03267469198
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;101;;4911355663;21;21/05/2018;1;KIT;;0,00;5500000029;0000118805;F01851941177
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;201;;4911352286;5;21/05/2018;-1;KIT;P01031D386;-60,98;;0000118805;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4911344421;1;20/05/2018;-0,158;KIT;;-4,77;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4911286509;1;19/05/2018;-1,405;KIT;;-42,41;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4911192111;1;18/05/2018;-1,458;KIT;;-44,00;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4911094780;1;17/05/2018;-2,345;KIT;;-70,78;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910988941;1;16/05/2018;-1,690;KIT;;-51,01;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4911002166;1;15/05/2018;-0,224;KIT;;-6,76;;0000131383;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910890209;1;15/05/2018;-1,554;KIT;;-46,90;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4910735414;15;14/05/2018;7;KIT;;0,00;5500000029;0000131383;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910801742;1;14/05/2018;-1;KIT;;-30,18;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910814877;1;14/05/2018;-0,120;KIT;;-3,62;;0000131383;F22144924880
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4910735712;45;14/05/2018;31;PAC;;0,00;5500000029;0000141061;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910814875;1;13/05/2018;-0,163;KIT;;-4,92;;0000131383;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910667612;1;12/05/2018;-1,212;KIT;;-36,32;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910814874;1;12/05/2018;-0,163;KIT;;-4,92;;0000131383;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910574664;1;11/05/2018;-1,133;KIT;;-33,95;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910467069;1;10/05/2018;-1,338;KIT;;-40,10;;0000131383;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4910382134;39;10/05/2018;6;PAC;;0,00;5500000029;0000141061;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4910382134;36;10/05/2018;13;PAC;;0,00;5500000029;0000139130;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910375857;1;09/05/2018;-0,970;KIT;;-29,07;;0000131383;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4910295574;1;09/05/2018;-19;PAC;P01181D386;-227,43;;0000136752;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4910295574;2;09/05/2018;-24;PAC;P01181D386;-287,28;;0000137689;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910491589;1;08/05/2018;-0,347;KIT;;-10,40;;0000131383;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910288825;1;08/05/2018;-0,551;KIT;;-16,51;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4910202557;9;08/05/2018;7;KIT;;0,00;5500000029;0000131383;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910199622;1;07/05/2018;-0,003;KIT;;-0,09;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910199634;1;07/05/2018;-0,518;KIT;;-15,32;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910133936;1;06/05/2018;-0,180;KIT;;-5,32;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910085109;1;05/05/2018;-0,593;KIT;;-17,54;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4910004750;1;04/05/2018;-0,725;KIT;;-21,45;;0000131383;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;101;;4909923380;21;04/05/2018;1;KIT;;0,00;5500000029;0000118805;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909916143;1;03/05/2018;-1,480;KIT;;-43,78;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4909836409;6;03/05/2018;2;KIT;;0,00;5500000029;0000131383;F03267469198
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;201;;4909832279;1;03/05/2018;-1;KIT;P01031D386;-61,21;;0000118805;F92465544187
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4909835268;42;03/05/2018;5;PAC;;0,00;5500000029;0000139130;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909828711;1;02/05/2018;-1,680;KIT;;-49,43;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909825280;1;01/05/2018;-0,453;KIT;;-13,33;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909677287;1;30/04/2018;-0,550;KIT;;-16,18;;0000131383;SVC_JOBS
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4909619218;54;30/04/2018;2;PAC;;0,00;5500000029;0000139130;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909608455;1;29/04/2018;-0,195;KIT;;-5,74;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909537030;1;28/04/2018;-0,555;KIT;;-16,33;;0000131383;SVC_JOBS
10000160;FITA IMPRESS SP1000 ROCHE;D386;ALMX;201;;4909480701;2;28/04/2018;-1;UN;P01215D386;-244,73;;0000140674;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909466565;1;27/04/2018;-0,770;KIT;;-22,66;;0000131383;SVC_JOBS
10000160;FITA IMPRESS SP1000 ROCHE;D386;ALMX;101;;4909376272;3;27/04/2018;3;UN;;0,00;5400013319;0000140674;F03267469198
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4909371262;45;27/04/2018;3;PAC;;0,00;5500000029;0000136752;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4909371262;48;27/04/2018;24;PAC;;0,00;5500000029;0000137689;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4909279160;15;26/04/2018;3;KIT;;0,00;5500000029;0000131383;F03267469198
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909379765;1;26/04/2018;-0,705;KIT;;-20,74;;0000131383;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909379763;1;25/04/2018;-0,818;KIT;;-24,07;;0000131383;F22144924880
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;201;;4909191524;1;25/04/2018;-40;PAC;P01182D386;-474,51;;0000136752;F92465544187
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909379761;1;24/04/2018;-0,875;KIT;;-25,75;;0000131383;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909379759;1;23/04/2018;-0,710;KIT;;-20,89;;0000131383;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909379758;1;22/04/2018;-0,580;KIT;;-17,07;;0000131383;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909379757;1;21/04/2018;-0,198;KIT;;-5,83;;0000131383;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4908910157;1;20/04/2018;-0,501;KIT;;-14,59;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4909379756;1;20/04/2018;-0,162;KIT;;-4,77;;0000131383;F22144924880
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4908813323;1;19/04/2018;-0,695;KIT;;-20,24;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;ALMX;101;;4908728908;9;19/04/2018;1;KIT;;0,00;5500000029;0000131383;F03509100140
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4908713919;1;18/04/2018;-0,003;KIT;;-0,09;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4908713937;1;18/04/2018;-0,563;KIT;;-16,33;;0000131383;SVC_JOBS
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4908617116;1;17/04/2018;-0,693;KIT;;-20,10;;0000131383;SVC_JOBS
10000158;CTR ANTI-HCV PC ELEC 3ML ROCHE;D386;ALMX;101;;4908533863;30;17/04/2018;1;KIT;;0,00;5500000029;0000118805;F00397070160
10000205;AGAR SABOURAUD 4% 13X100 P. LABOR;D386;ALMX;101;;4908529436;12;17/04/2018;56;PAC;;0,00;5500000029;0000136752;F00397070160
10000105;RGT 1UR24 URISYS 2400 CASS 400T ROCHE;D386;PGE0;261;;4908523299;1;16/04/2018;-0,545;KIT;;-15,81;;0000131383;SVC_JOBS
