Estoque;Centro;Área MRP;Material;Descrição;Saldo;Saldo Disp.;Estoque p/Armazenar;UM;Preço Unit.;Valor Estoque;Est.Seg.(qtd);Pto Reab.;Tipo Material;Tipo MRP;Planejador MRP;Cobertura Estoque s/ entradas;Cobertura Estoque c/ entradas;Fornecedor;Descr. Forn.;Lead Time Total;Prazo Entrega Prevista (Dias);Tempo de Processamento EM;Código ABC;Tamanho do lote MRP;Tamanho mínimo lote;Tamanho máximo lote;Tamanho fixo do lote;Lote Multiplo;Estoque máximo;Perfil de Cobertura;Descrição do Perfil;Estoque Seg(MARC);Calendário de Planejamento;Descrição do Calendário;Centro Abastecedor;Grau atend. (%);Qtd em Pedido de Compras;Nec.DEZ/2019;Nec.JAN/2020;Nec.FEV/2020;Nec.MAR/2020;Nec.ABR/2020;Nec.MAI/2020;Mat.Verif.;Requisição;Item Requisição;Ord.Planej.;Data Remessa;Dt.Reprog.;Qtd RC / Ord.Plan;Qtd.Confirmada;Data Confirmada;Valor da Requisição;Ordens Planejadas;Contrato;Item do Contrato;Preço em Contrato;Faturamento Minimo Fornecedor;Centro com Excesso de Estoque;Cons.JAN/2019;Cons.FEV/2019;Cons.MAR/2019;Cons.ABR/2019;Cons.MAI/2019;Cons.JUN/2019;Cons.JUL/2019;Cons.AGO/2019;Cons.SET/2019;Cons.OUT/2019;Cons.NOV/2019;Cons.DEZ/2019;Pedido 1;Próxima Entrega;Dt. Conf. 1;Quantidade;Pedido 2;2a Entrega;Dt. Conf. 2;Quantidade;Pedido 3;3a Entrega;Dt. Conf. 3;Quantidade;Temp.Armaz.;Perfil MRP;Descrição Perfil MRP;Dias sem Saídas;Dias sem Entradas;Excesso Estoque;Quantidade em Excesso;Dias de Excesso de Estoque;Excesso de Estoque (pedido);Quantidade em Excesso (pedido);Dias em Execesso (pedido);Faturamento minimo;Quantidade em Separação;Stat.Mat.;Des.Status;Num.Mat.Fab.;Materiais Substituídos
;D969;;10005780;MEIO CULT MICOPLASMA IST BMX;0,000;0,000;0,000;KIT;308,46;0,00;2,352;0,000;ZROH;VV;005;0,0;22,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;13,000;8,853;19,367;15,888;17,190;13,752;13,752;@3J@;;0;;;;0,000;0,000;;0,00;84,000;;0;0,00;0,00;;9,000;13,000;3,000;9,000;18,000;12,000;12,000;19,000;15,000;14,000;14,000;8,000;5300126143;17/12/2019;;1,000;5500001368;17/12/2019;31/12/9999;4,000;5500001368;18/12/2019;31/12/9999;1,000;;;;209;209;@08@;0,000;0;@0A@;1,000;2,0;@08@;0,000;00;LIBERADO;42505;
;DA04;;10005780;MEIO CULT MICOPLASMA IST BMX;62,000;60,000;1,000;KIT;311,89;19.336,94;19,200;0,000;ZROH;PD;022;10,8;46,0;0020016576;BIOMERIEUX BRASIL INDUSTRIA E COMER;13;9;4;A;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;29,000;48,000;52,000;44,000;34,000;13,000;13,000;@3J@;1017213248;10;;09/01/2020;;4,000;0,000;;1.248,00;75,000;4600004031;520;312,00;2.000,00;;29,000;32,000;3,000;9,000;18,000;13,000;12,000;21,000;17,000;14,000;14,000;8,000;4500310668;16/12/2019;;29,000;;;;0,000;;;;0,000;002;;;5;43;@08@;0,000;0;@0A@;24,000;13,0;@08@;1,000;00;LIBERADO;42505;
;DA04;;10005780;MEIO CULT MICOPLASMA IST BMX;62,000;60,000;1,000;KIT;311,89;19.336,94;19,200;0,000;ZROH;PD;022;10,8;46,0;0020016576;BIOMERIEUX BRASIL INDUSTRIA E COMER;13;9;4;A;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;29,000;48,000;52,000;44,000;34,000;13,000;13,000;@3J@;1017213249;10;;16/01/2020;;12,000;0,000;;3.744,00;75,000;4600004031;520;312,00;2.000,00;;29,000;32,000;3,000;9,000;18,000;13,000;12,000;21,000;17,000;14,000;14,000;8,000;4500310668;16/12/2019;;29,000;;;;0,000;;;;0,000;002;;;5;43;@08@;0,000;0;@0A@;24,000;13,0;@08@;1,000;00;LIBERADO;42505;
;DA04;;10005780;MEIO CULT MICOPLASMA IST BMX;62,000;60,000;1,000;KIT;311,89;19.336,94;19,200;0,000;ZROH;PD;022;10,8;46,0;0020016576;BIOMERIEUX BRASIL INDUSTRIA E COMER;13;9;4;A;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;29,000;48,000;52,000;44,000;34,000;13,000;13,000;@3J@;1017213250;10;;23/01/2020;;11,000;0,000;;3.432,00;75,000;4600004031;520;312,00;2.000,00;;29,000;32,000;3,000;9,000;18,000;13,000;12,000;21,000;17,000;14,000;14,000;8,000;4500310668;16/12/2019;;29,000;;;;0,000;;;;0,000;002;;;5;43;@08@;0,000;0;@0A@;24,000;13,0;@08@;1,000;00;LIBERADO;42505;
;DA04;;10005780;MEIO CULT MICOPLASMA IST BMX;62,000;60,000;1,000;KIT;311,89;19.336,94;19,200;0,000;ZROH;PD;022;10,8;46,0;0020016576;BIOMERIEUX BRASIL INDUSTRIA E COMER;13;9;4;A;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;29,000;48,000;52,000;44,000;34,000;13,000;13,000;@3J@;1017213251;10;;30/01/2020;;7,000;0,000;;2.184,00;75,000;4600004031;520;312,00;2.000,00;;29,000;32,000;3,000;9,000;18,000;13,000;12,000;21,000;17,000;14,000;14,000;8,000;4500310668;16/12/2019;;29,000;;;;0,000;;;;0,000;002;;;5;43;@08@;0,000;0;@0A@;24,000;13,0;@08@;1,000;00;LIBERADO;42505;
;DA04;;10005780;MEIO CULT MICOPLASMA IST BMX;62,000;60,000;1,000;KIT;311,89;19.336,94;19,200;0,000;ZROH;PD;022;10,8;46,0;0020016576;BIOMERIEUX BRASIL INDUSTRIA E COMER;13;9;4;A;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QUS;FORN. QUI - SEMANAL;;99,0;29,000;48,000;52,000;44,000;34,000;13,000;13,000;@3J@;1017213252;10;;06/02/2020;;12,000;0,000;;3.744,00;75,000;4600004031;520;312,00;2.000,00;;29,000;32,000;3,000;9,000;18,000;13,000;12,000;21,000;17,000;14,000;14,000;8,000;4500310668;16/12/2019;;29,000;;;;0,000;;;;0,000;002;;;5;43;@08@;0,000;0;@0A@;24,000;13,0;@08@;1,000;00;LIBERADO;42505;
;DA04;;10005791;RGT PEPTIDASE 180ML COULTER;2,000;2,000;0,000;FR;141,58;283,16;1,005;0,000;ZROH;PD;001;9,0;75,0;0020009507;BECKMAN COULTER DO BRASIL COMERCIO;17;13;4;C;Z1;1,000;0,000;0,000;1,000;0,000;015;Cobertura 15 dias;0,000;TES;FORN. TER - SEMANAL;;99,0;3,000;1,000;2,000;2,000;1,000;1,000;1,000;@3J@;1017172331;10;;11/02/2020;;1,000;0,000;;141,58;3,000;4600002727;1140;141,58;2.500,00;;1,000;3,000;0,000;2,000;0,000;1,000;0,000;2,000;1,000;1,000;1,000;1,000;4500311206;11/12/2019;;1,000;4500312775;11/12/2019;;2,000;;;;0,000;002;;;9;12;@08@;0,000;0;@0A@;1,000;15,0;@08@;0,000;00;LIBERADO;DPEPE;
;DA04;;10005810;RGT DETERMIN FIBRINOGENIO SIEMENS;0,000;0,000;0,000;KIT;129,30;0,00;0,000;0,000;ZROH;PD;001;0,0;999,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;23;23;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10445718;
;DA04;;10005812;UREIA 1KG MERCK;0,000;0,000;0,000;FR;0,00;0,00;0,000;0,000;ZROH;ZM;014;0,0;999,0;;;19;15;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;TES;FORN. TER - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;003;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;1084871000;
;D969;;10005820;AGAR FERRO ACUCAR TRIPLICE 500G;0,000;0,000;0,000;L;244,04;0,00;0,000;0,000;ZROH;ZM;006;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;1,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;212;240;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;;
;DA04;;10005820;AGAR FERRO ACUCAR TRIPLICE 500G;5,000;5,000;0,000;L;244,04;1.220,20;0,000;0,000;ZROH;PD;014;999,9;999,9;;;16;12;4;C;Z1;1,000;0,000;0,000;1,000;0,000;014;Cobertura 14 dias;0,000;SES;FORN. SEG - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;008;;;305;305;@0A@;5,000;970;@08@;0,000;0,0;;0,000;00;LIBERADO;;
;D969;;10005870;SOL MULT DILUENTE 2 IMM2000 10ML SIEMENS;0,000;0,000;0,000;KIT;117,46;0,00;0,000;0,000;ZROH;VV;005;0,0;999,0;;;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;329;349;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10283031;
;DA04;;10005870;SOL MULT DILUENTE 2 IMM2000 10ML SIEMENS;0,000;0,000;0,000;KIT;117,46;0,00;1,580;0,000;ZROH;PD;001;0,0;6,0;0020008980;SIEMENS HEALTHCARE DIAGNOSTICOS S/A;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;010;Cobertura 10 dias;0,000;QAS;FORN. QUA - SEMANAL;;97,0;1,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;1.900,00;;1,000;0,000;5,000;0,000;0,000;9,000;0,000;0,000;0,000;0,000;0,000;3,000;4500313098;18/12/2019;;1,000;;;;0,000;;;;0,000;002;;;9;268;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;10283031;
;D969;;10005890;RGT E TEST VANCOM C/100 BMX;0,000;0,000;0,000;KIT;672,21;0,00;0,000;0,000;ZROH;ZM;005;0,0;999,0;;;0;0;0;B;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;525518;
;DA04;;10005890;RGT E TEST VANCOM C/100 BMX;0,000;0,000;0,000;KIT;672,21;0,00;0,000;0,000;ZROH;ZM;022;0,0;999,0;;;13;9;4;B;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;001;;;201;201;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;525518;
;DA04;;10005926;SOL LIMP CELL C/6FR ROCHE;5,000;5,000;0,000;KIT;32,20;161,00;3,114;0,000;ZROH;PD;022;16,5;52,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;20;16;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;4,000;3,000;5,000;5,000;6,000;8,000;6,000;@3J@;1017223981;10;;10/01/2020;;1,000;0,000;;32,20;20,000;4600003641;6110;32,20;2.000,00;;2,000;7,000;8,000;9,000;1,000;7,000;4,000;4,000;5,000;8,000;4,000;4,000;4500311506;20/12/2019;;2,000;4500315074;03/01/2020;;1,000;4500315074;03/01/2020;;1,000;008;;;6;15;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11662970122;
;DA04;;10005926;SOL LIMP CELL C/6FR ROCHE;5,000;5,000;0,000;KIT;32,20;161,00;3,114;0,000;ZROH;PD;022;16,5;52,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;20;16;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;4,000;3,000;5,000;5,000;6,000;8,000;6,000;@3J@;1017223982;10;;17/01/2020;;1,000;0,000;;32,20;20,000;4600003641;6110;32,20;2.000,00;;2,000;7,000;8,000;9,000;1,000;7,000;4,000;4,000;5,000;8,000;4,000;4,000;4500311506;20/12/2019;;2,000;4500315074;03/01/2020;;1,000;4500315074;03/01/2020;;1,000;008;;;6;15;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11662970122;
;DA04;;10005926;SOL LIMP CELL C/6FR ROCHE;5,000;5,000;0,000;KIT;32,20;161,00;3,114;0,000;ZROH;PD;022;16,5;52,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;20;16;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;4,000;3,000;5,000;5,000;6,000;8,000;6,000;@3J@;1017223983;10;;24/01/2020;;1,000;0,000;;32,20;20,000;4600003641;6110;32,20;2.000,00;;2,000;7,000;8,000;9,000;1,000;7,000;4,000;4,000;5,000;8,000;4,000;4,000;4500311506;20/12/2019;;2,000;4500315074;03/01/2020;;1,000;4500315074;03/01/2020;;1,000;008;;;6;15;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11662970122;
;DA04;;10005926;SOL LIMP CELL C/6FR ROCHE;5,000;5,000;0,000;KIT;32,20;161,00;3,114;0,000;ZROH;PD;022;16,5;52,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;20;16;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;4,000;3,000;5,000;5,000;6,000;8,000;6,000;@3J@;1017223984;10;;31/01/2020;;2,000;0,000;;64,40;20,000;4600003641;6110;32,20;2.000,00;;2,000;7,000;8,000;9,000;1,000;7,000;4,000;4,000;5,000;8,000;4,000;4,000;4500311506;20/12/2019;;2,000;4500315074;03/01/2020;;1,000;4500315074;03/01/2020;;1,000;008;;;6;15;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11662970122;
;DA04;;10005926;SOL LIMP CELL C/6FR ROCHE;5,000;5,000;0,000;KIT;32,20;161,00;3,114;0,000;ZROH;PD;022;16,5;52,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;20;16;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;4,000;3,000;5,000;5,000;6,000;8,000;6,000;@3J@;1017223985;10;;07/02/2020;;1,000;0,000;;32,20;20,000;4600003641;6110;32,20;2.000,00;;2,000;7,000;8,000;9,000;1,000;7,000;4,000;4,000;5,000;8,000;4,000;4,000;4500311506;20/12/2019;;2,000;4500315074;03/01/2020;;1,000;4500315074;03/01/2020;;1,000;008;;;6;15;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11662970122;
;DA04;;10005926;SOL LIMP CELL C/6FR ROCHE;5,000;5,000;0,000;KIT;32,20;161,00;3,114;0,000;ZROH;PD;022;16,5;52,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;20;16;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;SEX;FORN. SEX - SEMANAL;;99,0;4,000;3,000;5,000;5,000;6,000;8,000;6,000;@3J@;1017223986;10;;14/02/2020;;1,000;0,000;;32,20;20,000;4600003641;6110;32,20;2.000,00;;2,000;7,000;8,000;9,000;1,000;7,000;4,000;4,000;5,000;8,000;4,000;4,000;4500311506;20/12/2019;;2,000;4500315074;03/01/2020;;1,000;4500315074;03/01/2020;;1,000;008;;;6;15;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11662970122;
;DA04;;10005930;CLB MYOGLOBIN STAT COBAS C/4 2ML ROCHE;0,000;0,000;0,000;KIT;382,31;0,00;0,000;0,000;ZROH;ZM;022;0,0;999,0;;;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;1,000;0,000;0,000;2,000;2,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;176;182;@08@;0,000;0;@08@;0,000;0,0;;0,000;02;Bloq.para roteiro/LisTéc.;11820893122;
;D969;;10005931;ACIDO CLORID 37% PA 1L ISOFAR;0,000;0,000;0,000;FR;34,55;0,00;0,252;0,000;ZROH;VV;005;0,0;16,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;97,0;1,000;0,934;2,044;1,752;2,190;1,752;1,752;@3J@;;0;;;;0,000;0,000;;0,00;10,000;;0;0,00;0,00;;0,000;0,000;6,000;1,000;9,000;0,000;0,000;7,000;0,000;0,000;0,000;0,000;5500001368;16/12/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;208;316;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;103.15;
;DA04;;10005931;ACIDO CLORID 37% PA 1L ISOFAR;12,000;12,000;0,000;FR;43,76;525,17;1,600;0,000;ZROH;PD;014;999,9;999,9;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;SES;FORN. SEG - SEMANAL;;97,0;0,000;2,000;2,000;2,000;2,000;1,000;2,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;1,000;4,000;6,000;1,000;5,000;0,000;0,000;7,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;003;;;40;85;@0A@;12,000;966;@08@;0,000;0,0;;0,000;00;LIBERADO;103.15;
;DA04;;10005933;FORMALDEIDO PA 38% 1L;36,000;36,000;0,000;L;26,00;936,00;5,060;0,000;ZROH;PD;014;95,0;142,0;;;14;10;4;C;Z1;1,000;0,000;0,000;1,000;0,000;020;Cobertura 20 dias;0,000;SES;FORN. SEG - SEMANAL;;99,0;0,000;5,000;8,000;6,000;8,000;6,000;6,000;@3J@;;0;;;;0,000;0,000;;0,00;7,000;;0;0,00;0,00;;0,000;2,000;1,000;2,000;4,000;3,000;11,000;11,000;34,000;12,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;003;;;21;6;@0A@;15,433;61;@08@;0,000;0,0;;0,000;00;LIBERADO;1942870;
;D969;;10005933;FORMALDEIDO PA 38% 1L;0,000;0,000;0,000;L;26,00;0,00;0,912;0,000;ZROH;VV;005;0,0;18,0;DA04;ARMAZEM-PE;0;0;0;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;4,000;3,377;7,387;6,332;7,915;6,332;6,332;@3J@;;0;;;;0,000;0,000;;0,00;38,000;;0;0,00;0,00;;2,000;2,000;1,000;2,000;4,000;3,000;11,000;11,000;34,000;12,000;1,000;0,000;5500001368;16/12/2019;31/12/9999;2,000;5500001368;19/12/2019;31/12/9999;1,000;5500001368;23/12/2019;31/12/9999;1,000;;;;329;352;@08@;0,000;0;@0A@;1,000;4,0;@08@;0,000;00;LIBERADO;1942870;
;DA04;;10005937;CLB HCG SIEMENS;0,000;0,000;0,000;KIT;187,30;0,00;0,000;0,000;ZROH;ZM;001;0,0;999,0;;;15;11;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QAS;FORN. QUA - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;1,000;0,000;0,000;0,000;0,000;6,000;0,000;0,000;0,000;0,000;1,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;20;30;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;10445019;
;DA04;;10005993;CTR PC A-HAV IGM 100T ELEC ROCHE;3,000;3,000;0,000;KIT;153,83;461,49;0,954;0,000;ZROH;PD;022;30,0;57,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;1,000;1,000;2,000;1,000;1,000;1,000;@3J@;1017226286;10;;08/01/2020;;1,000;0,000;;153,83;5,000;4600003641;6550;153,83;2.000,00;;3,000;3,000;1,000;3,000;0,000;3,000;0,000;0,000;3,000;0,000;0,000;1,000;;;;0,000;;;;0,000;;;;0,000;002;;;8;63;@0A@;0,053;1;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11876368122;
;DA04;;10005993;CTR PC A-HAV IGM 100T ELEC ROCHE;3,000;3,000;0,000;KIT;153,83;461,49;0,954;0,000;ZROH;PD;022;30,0;57,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;1,000;1,000;2,000;1,000;1,000;1,000;@3J@;1017226287;10;;08/01/2020;;2,000;0,000;;307,66;5,000;4600003641;6550;153,83;2.000,00;;3,000;3,000;1,000;3,000;0,000;3,000;0,000;0,000;3,000;0,000;0,000;1,000;;;;0,000;;;;0,000;;;;0,000;002;;;8;63;@0A@;0,053;1;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11876368122;
;DA04;;10005993;CTR PC A-HAV IGM 100T ELEC ROCHE;3,000;3,000;0,000;KIT;153,83;461,49;0,954;0,000;ZROH;PD;022;30,0;57,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;1,000;1,000;2,000;1,000;1,000;1,000;@3J@;1017226288;10;;29/01/2020;;1,000;0,000;;153,83;5,000;4600003641;6550;153,83;2.000,00;;3,000;3,000;1,000;3,000;0,000;3,000;0,000;0,000;3,000;0,000;0,000;1,000;;;;0,000;;;;0,000;;;;0,000;002;;;8;63;@0A@;0,053;1;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11876368122;
;D969;;10005993;CTR PC A-HAV IGM 100T ELEC ROCHE;0,000;0,000;0,000;KIT;128,19;0,00;0,152;0,000;ZROH;VV;005;0,0;26,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,533;1,167;1,144;1,430;1,144;1,144;@3J@;;0;;;;0,000;0,000;;0,00;7,000;;0;0,00;0,00;;5,000;3,000;1,000;3,000;0,000;3,000;0,000;0,000;3,000;0,000;0,000;1,000;5500001368;17/12/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;329;336;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11876368122;
;DA04;;10006028;CTR PC HBC IGM 2NV ELEC ROCHE;4,000;4,000;0,000;KIT;169,31;677,24;1,206;0,000;ZROH;PD;022;30,0;60,0;0020009742;ROCHE DIAGNOSTICA BRASIL LTDA;11;7;4;C;Z1;1,000;0,000;0,000;1,000;0,000;018;Cobertura 18 dias;0,000;QAS;FORN. QUA - SEMANAL;;99,0;0,000;2,000;1,000;2,000;1,000;2,000;1,000;@3J@;1017200769;10;;29/01/2020;;2,000;0,000;;338,62;5,000;4600003641;6540;169,31;2.000,00;;1,000;3,000;2,000;0,000;0,000;25,000;0,000;0,000;2,000;0,000;0,000;3,000;;;;0,000;;;;0,000;;;;0,000;002;;;8;63;@0A@;0,067;1;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11876333122;
;D969;;10006028;CTR PC HBC IGM 2NV ELEC ROCHE;0,000;0,000;0,000;KIT;169,31;0,00;0,204;0,000;ZROH;VV;005;0,0;20,0;DA04;ARMAZEM-PE;2;0;2;C;Z1;1,000;0,000;0,000;1,000;0,000;004;Cobertura 4 dias;0,000;DIA;DIARIO;DA04;99,0;1,000;0,762;1,666;1,428;1,785;1,428;1,428;@3J@;;0;;;;0,000;0,000;;0,00;9,000;;0;0,00;0,00;;1,000;3,000;0,000;0,000;0,000;1,000;0,000;0,000;2,000;0,000;0,000;3,000;5500001368;16/12/2019;31/12/9999;1,000;;;;0,000;;;;0,000;;;;329;349;@08@;0,000;0;@08@;0,000;0,0;@08@;0,000;00;LIBERADO;11876333122;
;DA04;;10006030;RGT FAN HEP 2 120T BIOSYSS;0,000;0,000;0,000;KIT;0,00;0,00;0,000;0,000;ZROH;ZM;002;0,0;999,0;;;20;16;4;C;Z1;1,000;0,000;0,000;1,000;0,000;;;0,000;QUS;FORN. QUI - SEMANAL;;97,0;0,000;0,000;0,000;0,000;0,000;0,000;0,000;@3J@;;0;;;;0,000;0,000;;0,00;0,000;;0;0,00;0,00;;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;0,000;;;;0,000;;;;0,000;;;;0,000;002;;;0;0;@08@;0,000;0;@08@;0,000;0,0;;0,000;00;LIBERADO;;
